2023-11-09 11:31:35.672 [restartedMain] INFO  com.majing.community.CommunityApplication - Starting CommunityApplication using Java 17.0.8 with PID 79328 (D:\Program Files (x86)\Java\IdeaProjects\community\community\target\classes started by majin in D:\Program Files (x86)\Java\IdeaProjects\community\community)
2023-11-09 11:31:49.342 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:49.347 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:31:52.414 [http-nio-8080-exec-8] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:52]，访问了[com.majing.community.service.impl.UserServiceImpl.getLoginTicket]。
2023-11-09 11:31:52.420 [http-nio-8080-exec-8] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:52]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:52.432 [http-nio-8080-exec-8] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:52]，访问了[com.majing.community.service.impl.UserServiceImpl.logout]。
2023-11-09 11:31:52.449 [http-nio-8080-exec-6] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:52]，访问了[com.majing.community.service.impl.UserServiceImpl.getLoginTicket]。
2023-11-09 11:31:52.507 [http-nio-8080-exec-3] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:52]，访问了[com.majing.community.service.impl.UserServiceImpl.getLoginTicket]。
2023-11-09 11:32:07.936 [http-nio-8080-exec-5] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:07]，访问了[com.majing.community.service.impl.UserServiceImpl.getLoginTicket]。
2023-11-09 11:32:08.025 [http-nio-8080-exec-5] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.login]。
2023-11-09 11:32:08.047 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getLoginTicket]。
2023-11-09 11:32:08.053 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.056 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.DiscussPostServiceImpl.getDiscussPostRows]。
2023-11-09 11:32:08.060 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.DiscussPostServiceImpl.getDiscussPosts]。
2023-11-09 11:32:08.067 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.070 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:32:08.071 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.075 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:32:08.075 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:32:08.079 [http-nio-8080-exec-9] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:32:08]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
